id,duration,title,channel,id,viewing,user-id,start,duration,start,duration
,,,,,,590,0,1694,49,2
,,,,,,,,,63,2
,,,,,,,,,70,5
,,,,,,,,,76,3
,,,,,,,,,82,5
,,,,,,,,,88,21
,,,,,,597,0,1694,23,1
,,,,,,,,,27,1
,,,,,,,,,30,1
,,,,,,,,,35,3
,,,,,,,,,41,2
,,,,,,,,,45,4
,,,,,,,,,56,2
,,,,,,,,,59,1
,,,,,,,,,63,2
,,,,,,,,,75,1
,,,,,,,,,82,2
,,,,,,,,,90,1
,,,,,,,,,92,6
,,,,,,,,,100,3
,,,,,,,,,107,2
,,,,,,616,0,1694,93,2
,,,,,,,,,97,2
,,,,,,620,0,1694,36,16
,,,,,,,,,54,20
,,,,,,,,,75,8
,,,,,,626,0,1694,39,1
,,,,,,,,,59,2
,,,,,,,,,65,3
,,,,,,,,,76,3
,,,,,,,,,81,4
,,,,,,,,,91,4
,,,,,,,,,101,2
,,,,,,,,,114,5
,,,,,,,,,129,3
,,,,,,627,0,1694,62,2
,,,,,,,,,88,2
,,,,,,599,0,1694,20,3
,,,,,,,,,27,3
,,,,,,,,,82,3
,,,,,,,,,96,4
,,,,,,,,,125,2
,,,,,,,,,139,1
,,,,,,,,,151,1
,,,,,,,,,157,1
,,,,,,,,,162,2
,,,,,,,,,317,2
,,,,,,,,,326,4
,,,,,,,,,331,3
,,,,,,,,,340,4
,,,,,,,,,349,3
,,,,,,,,,355,1
,,,,,,,,,1031,2
,,,,,,,,,1365,2
,,,,,,,,,1379,5
,,,,,,,,,1518,7
,,,,,,,,,1544,2
,,,,,,,,,1550,2
,,,,,,,,,1563,2
,,,,,,,,,1571,2
,,,,,,,,,1574,2
,,,,,,,,,1581,2
,,,,,,,,,1584,2
,,,,,,,,,1595,5
,,,,,,,,,1602,2
,,,,,,,,,1606,2
,,,,,,,,,1616,1
,,,,,,,,,1618,6
,,,,,,,,,1652,5
,,,,,,641,0,1694,9,1
,,,,,,,,,13,1
,,,,,,,,,17,1
,,,,,,,,,27,1
,,,,,,,,,41,1
,,,,,,,,,66,1
,,,,,,,,,74,1
,,,,,,,,,77,1
,,,,,,,,,112,1
,,,,,,,,,127,1
,,,,,,,,,132,1
,,,,,,,,,134,2
,,,,,,,,,139,1
,,,,,,,,,147,1
,,,,,,,,,155,1
,,,,,,,,,163,1
,,,,,,,,,165,2
,,,,,,,,,177,1
,,,,,,,,,179,1
,,,,,,,,,186,1
,,,,,,,,,193,1
,,,,,,,,,195,2
,,,,,,,,,202,2
,,,,,,,,,212,1
,,,,,,,,,215,6
,,,,,,,,,222,3
,,,,,,,,,230,3
,,,,,,,,,238,14
,,,,,,,,,253,1
,,,,,,,,,258,2
,,,,,,,,,268,2
,,,,,,,,,275,1
,,,,,,,,,290,1
,,,,,,,,,304,1
,,,,,,,,,308,2
,,,,,,,,,317,3
,,,,,,,,,369,15
,,,,,,,,,388,3
,,,,,,,,,400,26
,,,,,,,,,449,1
,,,,,,,,,494,1
,,,,,,,,,496,11
,,,,,,,,,511,12
,,,,,,,,,550,6
,,,,,,,,,563,7
,,,,,,,,,588,1
,,,,,,,,,595,1
,,,,,,,,,628,2
,,,,,,,,,631,3
,,,,,,,,,653,4
,,,,,,,,,673,3
,,,,,,,,,677,3
,,,,,,,,,696,5
,,,,,,,,,724,9
,,,,,,650,0,1694,77,6
,,,,,,657,0,1694,38,2
,,,,,,,,,56,5
,,,,,,,,,62,2
,,,,,,,,,65,1
,,,,,,,,,70,3
,,,,,,,,,98,5
,,,,,,,,,154,3
,,,,,,,,,165,5
,,,,,,662,0,1694,71,3
,,,,,,,,,77,3
,,,,,,,,,82,3
,,,,,,,,,86,2
,,,,,,,,,90,2
,,,,,,,,,94,2
,,,,,,,,,99,2
,,,,,,,,,113,1
,,,,,,,,,116,2
,,,,,,,,,120,1
,,,,,,698,0,1694,50,1
,,,,,,,,,90,107
,,,,,,,,,332,108
,,,,,,,,,441,3
,,,,,,,,,446,1
,,,,,,,,,468,39
,,,,,,699,0,1694,66,1
,,,,,,,,,82,13
,,,,,,,,,96,15
,,,,,,,,,112,3
,,,,,,,,,118,4
,,,,,,,,,126,3
,,,,,,709,0,1694,12,9
,,,,,,,,,23,5
,,,,,,,,,41,12
,,,,,,,,,74,20
,,,,,,,,,96,6
,,,,,,726,0,1694,90,5
,,,,,,,,,100,6
,,,,,,741,0,1694,322,2
,,,,,,,,,487,1
,,,,,,749,0,1694,14,4
,,,,,,,,,43,1
,,,,,,,,,45,2
,,,,,,,,,55,1
,,,,,,,,,57,1
,,,,,,,,,59,1
,,,,,,,,,77,1
,,,,,,,,,85,2
,,,,,,,,,96,5
,,,,,,,,,241,8
,,,,,,,,,250,4
,,,,,,763,0,1694,27,4
,,,,,,,,,85,4
,,,,,,,,,91,3
,,,,,,,,,129,3
,,,,,,,,,142,3
,,,,,,,,,152,2
,,,,,,,,,196,3
,,,,,,,,,203,2
,,,,,,,,,244,2
,,,,,,,,,249,4
,,,,,,,,,254,3
,,,,,,,,,274,3
,,,,,,769,0,1694,85,4
,,,,,,,,,92,3
,,,,,,,,,253,4
,,,,,,,,,259,3
,,,,,,,,,394,6
,,,,,,513,0,1694,89,5
,,,,,,,,,98,5
,,,,,,,,,105,7
,,,,,,,,,563,3
,,,,,,,,,850,4
,,,,,,801,0,1694,81,13
,,,,,,,,,97,10
,,,,,,810,0,1694,27,1
,,,,,,,,,40,1
,,,,,,,,,71,1
,,,,,,887,0,1694,18,1
,,,,,,,,,21,2
,,,,,,,,,24,2
,,,,,,,,,47,1
,,,,,,,,,59,1
,,,,,,,,,65,1
,,,,,,,,,68,3
,,,,,,,,,85,4
,,,,,,,,,91,1
,,,,,,897,0,1694,38,1
,,,,,,,,,42,3
,,,,,,,,,48,2
,,,,,,,,,52,6
,,,,,,,,,63,1
,,,,,,,,,69,2
,,,,,,,,,75,1
,,,,,,,,,79,1
,,,,,,,,,81,1
,,,,,,,,,89,21
,,,,,,,,,113,1
,,,,,,,,,119,1
,,,,,,,,,129,6
,,,,,,,,,136,1
,,,,,,,,,140,2
,,,,,,,,,162,3
,,,,,,,,,171,1
,,,,,,,,,173,1
,,,,,,,,,183,1
,,,,,,,,,217,11
,,,,,,,,,405,5
,,,,,,,,,412,1
,,,,,,,,,414,1
,,,,,,,,,421,1
,,,,,,,,,426,5
,,,,,,,,,434,1
,,,,,,,,,441,2
,,,,,,904,0,1694,7,1
,,,,,,,,,84,1
,,,,,,,,,87,7
,,,,,,,,,96,2
,,,,,,,,,99,1
,,,,,,,,,103,3
,,,,,,,,,110,1
,,,,,,,,,118,1
,,,,,,,,,120,1
,,,,,,,,,127,1
,,,,,,,,,129,2
,,,,,,,,,133,2
,,,,,,,,,140,2
,,,,,,,,,162,3
,,,,,,,,,166,2
,,,,,,,,,171,2
,,,,,,,,,175,2
,,,,,,,,,178,1
,,,,,,938,0,1694,64,61
,,,,,,,,,127,1
,,,,,,,,,138,15
,,,,,,939,0,1694,9,66
,,,,,,,,,76,21
,,,,,,942,0,1694,47,3
,,,,,,,,,63,12
,,,,,,1007,0,1694,44,5
,,,,,,,,,63,5
,,,,,,,,,80,8
,,,,,,,,,89,7
,,,,,,,,,97,1
,,,,,,,,,100,6
,,,,,,,,,137,13
,,,,,,,,,159,1
,,,,,,,,,161,8
,,,,,,,,,176,5
,,,,,,,,,238,14
,,,,,,,,,272,7
,,,,,,,,,318,6
,,,,,,,,,336,5
,,,,,,,,,389,3
,,,,,,1081,0,1694,77,3
,,,,,,,,,81,8
,,,,,,,,,90,6
,,,,,,,,,99,1
,,,,,,1137,0,1694,134,1
,,,,,,,,,183,6
,,,,,,,,,190,1
,,,,,,1143,0,1694,2,3
,,,,,,1144,0,1694,89,32
,,,,,,,,,150,23
,,,,,,,,,186,38
,,,,,,1158,1,31,,
,,,,,,1165,0,4,,
,,,,,,,0,6,,
,,,,,,1166,1,235,82,2
,,,,,,,,,85,1
,,,,,,,,,103,1
,,,,,,,,,103,1
,,,,,,,,,122,1
,,,,,,,,,144,1
,,,,,,,,,145,1
,,,,,,,,,164,1
,,,,,,,,,164,1
,,,,,,,238,1134,242,1
,,,,,,,,,243,1
,,,,,,1167,1,331,37,1
,,,,,,,,,47,1
,,,,,,,,,47,1
,,,,,,,,,48,1
,,,,,,,,,58,1
,,,,,,,,,58,1
,,,,,,,,,63,1
,,,,,,,,,64,1
,,,,,,,,,76,1
,,,,,,,,,90,1
,,,,,,,,,91,1
,,,,,,,,,92,1
,,,,,,,,,97,1
,,,,,,,,,239,1
,,,,,,,,,240,1
,,,,,,,,,242,1
,,,,,,,,,243,1
,,,,,,,,,244,1
,,,,,,,,,245,1
,,,,,,,,,245,1
,,,,,,,,,247,1
,,,,,,,,,250,1
,,,,,,,,,250,1
,,,,,,,,,254,1
,,,,,,,,,257,1
,,,,,,,,,259,1
,,,,,,,,,259,1
,,,,,,,,,262,1
,,,,,,,,,268,1
,,,,,,,,,275,1
,,,,,,,,,275,1
,,,,,,,,,276,1
,,,,,,,,,276,1
,,,,,,,,,277,1
,,,,,,,,,278,1
,,,,,,,,,278,1
,,,,,,,,,280,1
,,,,,,,599,48,632,1
,,,,,,,,,633,1
,,,,,,,,,633,1
,,,,,,,,,645,1
,,,,,,,943,5,,
,,,,,,,1309,69,,
,,,,,,,1312,1,,
,,,,,,,1196,245,1200,1
,,,,,,,,,1203,1
,,,,,,,,,1292,1
,,,,,,,,,1293,1
,,,,,,,,,1295,1
,,,,,,,,,1295,1
,,,,,,,,,1297,1
,,,,,,,,,1298,1
,,,,,,,,,1298,1
,,,,,,,,,1299,1
,,,,,,,,,1300,1
,,,,,,,,,1301,1
,,,,,,,,,1303,1
,,,,,,,,,1303,1
,,,,,,,,,1306,1
,,,,,,,,,1307,1
,,,,,,,,,1308,1
,,,,,,,,,1308,1
,,,,,,,,,1309,1
,,,,,,,,,1309,1
,,,,,,,,,1310,1
,,,,,,,,,1313,1
,,,,,,,,,1315,1
,,,,,,,,,1318,1
,,,,,,,,,1319,1
,,,,,,,,,1323,1
,,,,,,,,,1324,1
,,,,,,,,,1329,1
,,,,,,,,,1329,1
,,,,,,,,,1330,1
,,,,,,,,,1330,1
,,,,,,,,,1331,1
,,,,,,,,,1331,1
,,,,,,,,,1332,1
,,,,,,,,,1332,1
,,,,,,,,,1333,1
,,,,,,,,,1335,1
,,,,,,,,,1335,1
,,,,,,,,,1337,1
,,,,,,,,,1340,1
,,,,,,,,,1341,1
,,,,,,,,,1394,1
,,,,,,,,,1395,1
,,,,,,,,,1395,1
,,,,,,,,,1396,1
,,,,,,,,,1416,1
,,,,,,,,,1417,1
,,,,,,,,,1429,1
,,,,,,,,,1435,1
,,,,,,,,,1436,1
,,,,,,,1556,15,1559,1
,,,,,,,,,1562,1
,,,,,,,,,1564,1
,,,,,,,,,1565,1
,,,,,,,,,1565,1
,,,,,,,,,1566,1
,,,,,,,1393,199,1429,1
,,,,,,,,,1429,1
,,,,,,,,,1439,1
,,,,,,,,,1447,1
,,,,,,,,,1453,1
,,,,,,,,,1454,1
,,,,,,,,,1455,1
,,,,,,,,,1491,1
,,,,,,,,,1491,1
,,,,,,,,,1494,1
,,,,,,,,,1494,1
,,,,,,,,,1495,1
,,,,,,,,,1497,1
,,,,,,,,,1498,1
,,,,,,,,,1499,1
,,,,,,,,,1501,1
,,,,,,,,,1502,1
,,,,,,,,,1503,1
,,,,,,,,,1503,1
,,,,,,,,,1505,1
,,,,,,,,,1506,1
,,,,,,,,,1506,1
,,,,,,,,,1507,1
,,,,,,,,,1508,1
,,,,,,,,,1510,1
,,,,,,,,,1512,1
,,,,,,,,,1513,1
,,,,,,,,,1513,1
,,,,,,,,,1516,1
,,,,,,,,,1516,1
,,,,,,,,,1517,1
,,,,,,,,,1531,1
,,,,,,,,,1531,1
,,,,,,,,,1532,1
,,,,,,,,,1535,1
,,,,,,,,,1535,1
,,,,,,,,,1536,1
,,,,,,,,,1537,1
,,,,,,,,,1537,1
,,,,,,,,,1538,1
,,,,,,,,,1539,1
,,,,,,,,,1540,1
,,,,,,,,,1541,1
,,,,,,,,,1542,1
,,,,,,,,,1544,1
,,,,,,,,,1545,1
,,,,,,,,,1545,1
,,,,,,,,,1545,1
,,,,,,,,,1546,1
,,,,,,,,,1546,1
,,,,,,,,,1547,1
,,,,,,,,,1547,1
,,,,,,,,,1548,1
,,,,,,,,,1548,1
,,,,,,,,,1549,1
,,,,,,,,,1550,1
,,,,,,,,,1550,1
,,,,,,,,,1551,1
,,,,,,,,,1551,1
,,,,,,,,,1552,1
,,,,,,,,,1552,1
,,,,,,,,,1553,1
,,,,,,,,,1556,1
,,,,,,,,,1558,1
,,,,,,,,,1562,1
,,,,,,,,,1563,1
,,,,,,,,,1565,1
,,,,,,,,,1565,1
,,,,,,,,,1565,1
,,,,,,,,,1567,1
,,,,,,,,,1567,1
,,,,,,,,,1568,1
,,,,,,,,,1569,1
,,,,,,,,,1569,1
,,,,,,,,,1570,1
,,,,,,,,,1571,1
,,,,,,,,,1571,1
,,,,,,,,,1572,1
,,,,,,,,,1572,1
,,,,,,,,,1573,1
,,,,,,,,,1574,1
,,,,,,,,,1574,1
,,,,,,,,,1575,1
,,,,,,,,,1576,1
,,,,,,,,,1577,1
,,,,,,,,,1577,1
,,,,,,,,,1577,1
,,,,,,,,,1580,1
,,,,,,,,,1581,1
,,,,,,,,,1583,1
,,,,,,,,,1584,1
,,,,,,,,,1584,1
,,,,,,,,,1585,1
,,,,,,,,,1586,1
,,,,,,,,,1586,1
,,,,,,,,,1587,1
,,,,,,,,,1587,1
,,,,,,,,,1588,1
,,,,,,,,,1588,1
,,,,,,,,,1589,1
,,,,,,,,,1590,1
,,,,,,,,,1590,1
,,,,,,,,,1592,1
,,,,,,,,,1592,1
,,,,,,,,,1593,1
,,,,,,,,,1594,1
,,,,,,,,,1595,1
,,,,,,,,,1595,1
,,,,,,,,,1596,1
,,,,,,,,,1597,1
,,,,,,,,,1598,1
,,,,,,,,,1598,1
,,,,,,1168,0,32,20,1
,,,,,,,,,30,1
,,,,,,1168,0,2,,
,,,,,,,20,0,,
,,,,,,,45,1502,59,1
,,,,,,,,,95,1
,,,,,,,,,139,1
,,,,,,,,,250,1
,,,,,,,,,315,1
,,,,,,,,,501,1
,,,,,,,,,670,1
,,,,,,1167,0,3,,
,,,,,,,1522,167,1529,1
,,,,,,,,,1530,1
,,,,,,,,,1530,1
,,,,,,,,,1532,1
,,,,,,,,,1534,1
,,,,,,,,,1536,1
,,,,,,,,,1537,1
,,,,,,,,,1540,1
,,,,,,,,,1541,1
,,,,,,,,,1543,1
,,,,,,,,,1545,1
,,,,,,,,,1546,1
,,,,,,,,,1546,1
,,,,,,,,,1548,1
,,,,,,,,,1548,1
,,,,,,,,,1549,1
,,,,,,,,,1550,1
,,,,,,,,,1551,1
,,,,,,,,,1552,1
,,,,,,,,,1553,1
,,,,,,,,,1553,1
,,,,,,,,,1554,1
,,,,,,,,,1555,1
,,,,,,,,,1556,1
,,,,,,,,,1558,1
,,,,,,,,,1559,1
,,,,,,,,,1560,1
,,,,,,,,,1561,1
,,,,,,,,,1562,1
,,,,,,,,,1563,1
,,,,,,,,,1564,1
,,,,,,,,,1564,1
,,,,,,,,,1565,1
,,,,,,,,,1565,1
,,,,,,,,,1566,1
,,,,,,,,,1568,1
,,,,,,,,,1568,1
,,,,,,,,,1569,1
,,,,,,,,,1570,1
,,,,,,,,,1570,1
,,,,,,,,,1571,1
,,,,,,,,,1572,1
,,,,,,,,,1572,1
,,,,,,,,,1573,1
,,,,,,,,,1573,1
,,,,,,,,,1574,1
,,,,,,,,,1575,1
,,,,,,,,,1576,1
,,,,,,,,,1576,1
,,,,,,,,,1576,1
,,,,,,,,,1577,1
,,,,,,,,,1577,1
,,,,,,,,,1578,1
,,,,,,,,,1578,1
,,,,,,,,,1579,1
,,,,,,,,,1580,1
,,,,,,,,,1580,1
,,,,,,,,,1581,1
,,,,,,,,,1581,1
,,,,,,,,,1581,1
,,,,,,,,,1583,1
,,,,,,,,,1583,1
,,,,,,,,,1584,1
,,,,,,,,,1585,1
,,,,,,,,,1585,1
,,,,,,,,,1586,1
,,,,,,,,,1587,1
,,,,,,,,,1594,1
,,,,,,,,,1595,1
,,,,,,,,,1596,1
,,,,,,,,,1596,1
,,,,,,,,,1597,1
,,,,,,,,,1598,1
,,,,,,,,,1598,1
,,,,,,,,,1600,1
,,,,,,,,,1600,1
,,,,,,,,,1601,1
,,,,,,,,,1601,1
,,,,,,,,,1602,1
,,,,,,,,,1603,1
,,,,,,,,,1603,1
,,,,,,,,,1604,1
,,,,,,,,,1605,1
,,,,,,,,,1605,1
,,,,,,,,,1605,1
,,,,,,,,,1606,1
,,,,,,,,,1607,1
,,,,,,,,,1608,1
,,,,,,,,,1609,1
,,,,,,,,,1609,1
,,,,,,,,,1611,1
,,,,,,,,,1612,1
,,,,,,,,,1612,1
,,,,,,,,,1613,1
,,,,,,,,,1613,1
,,,,,,,,,1615,1
,,,,,,,,,1617,1
,,,,,,,,,1618,1
,,,,,,,,,1619,1
,,,,,,,,,1620,1
,,,,,,,,,1621,1
,,,,,,,,,1621,1
,,,,,,,,,1622,1
,,,,,,,,,1623,1
,,,,,,,,,1623,1
,,,,,,,,,1624,1
,,,,,,,,,1649,1
,,,,,,,,,1650,1
,,,,,,,,,1650,1
,,,,,,,,,1652,1
,,,,,,,,,1653,1
,,,,,,,,,1653,1
,,,,,,,,,1654,1
,,,,,,,,,1655,1
,,,,,,,,,1655,1
,,,,,,,,,1656,1
,,,,,,,,,1657,1
,,,,,,,,,1658,1
,,,,,,,,,1658,1
,,,,,,,,,1659,1
,,,,,,,,,1660,1
,,,,,,,,,1660,1
,,,,,,,,,1661,1
,,,,,,,,,1661,1
,,,,,,,,,1662,1
,,,,,,,,,1662,1
,,,,,,,,,1663,1
,,,,,,,,,1664,1
,,,,,,,,,1664,1
,,,,,,,,,1668,1
,,,,,,,,,1669,1
,,,,,,,,,1675,1
,,,,,,,,,1675,1
,,,,,,1167,0,3,,
,,,,,,,0,1,,
,,,,,,,0,0,,
,,,,,,,1491,192,1493,1
,,,,,,,,,1493,1
,,,,,,,,,1494,1
,,,,,,,,,1495,1
,,,,,,,,,1496,1
,,,,,,,,,1497,1
,,,,,,,,,1498,1
,,,,,,,,,1498,1
,,,,,,,,,1499,1
,,,,,,,,,1500,1
,,,,,,,,,1500,1
,,,,,,,,,1501,1
,,,,,,,,,1502,1
,,,,,,,,,1502,1
,,,,,,,,,1503,1
,,,,,,,,,1504,1
,,,,,,,,,1504,1
,,,,,,,,,1505,1
,,,,,,,,,1506,1
,,,,,,,,,1507,1
,,,,,,,,,1507,1
,,,,,,,,,1508,1
,,,,,,,,,1508,1
,,,,,,,,,1509,1
,,,,,,,,,1509,1
,,,,,,,,,1510,1
,,,,,,,,,1510,1
,,,,,,,,,1511,1
,,,,,,,,,1511,1
,,,,,,,,,1514,1
,,,,,,,,,1515,1
,,,,,,,,,1519,1
,,,,,,,,,1520,1
,,,,,,,,,1521,1
,,,,,,,,,1521,1
,,,,,,,,,1522,1
,,,,,,,,,1523,1
,,,,,,,,,1524,1
,,,,,,,,,1524,1
,,,,,,,,,1525,1
,,,,,,,,,1526,1
,,,,,,,,,1526,1
,,,,,,,,,1527,1
,,,,,,,,,1528,1
,,,,,,,,,1528,1
,,,,,,,,,1529,1
,,,,,,,,,1530,1
,,,,,,,,,1530,1
,,,,,,,,,1531,1
,,,,,,,,,1531,1
,,,,,,,,,1532,1
,,,,,,,,,1532,1
,,,,,,,,,1533,1
,,,,,,,,,1533,1
,,,,,,,,,1556,1
,,,,,,,,,1557,1
,,,,,,,,,1558,1
,,,,,,,,,1558,1
,,,,,,,,,1559,1
,,,,,,,,,1559,1
,,,,,,,,,1560,1
,,,,,,,,,1560,1
,,,,,,,,,1561,1
,,,,,,,,,1561,1
,,,,,,,,,1562,1
,,,,,,,,,1562,1
,,,,,,,,,1563,1
,,,,,,,,,1564,1
,,,,,,,,,1564,1
,,,,,,,,,1565,1
,,,,,,,,,1565,1
,,,,,,,,,1566,1
,,,,,,,,,1566,1
,,,,,,,,,1567,1
,,,,,,,,,1568,1
,,,,,,,,,1568,1
,,,,,,,,,1569,1
,,,,,,,,,1569,1
,,,,,,,,,1570,1
,,,,,,,,,1570,1
,,,,,,,,,1571,1
,,,,,,,,,1571,1
,,,,,,,,,1572,1
,,,,,,,,,1573,1
,,,,,,,,,1574,1
,,,,,,,,,1574,1
,,,,,,,,,1575,1
,,,,,,,,,1575,1
,,,,,,,,,1576,1
,,,,,,,,,1576,1
,,,,,,,,,1577,1
,,,,,,,,,1577,1
,,,,,,,,,1578,1
,,,,,,,,,1578,1
,,,,,,,,,1579,1
,,,,,,,,,1579,1
,,,,,,,,,1580,1
,,,,,,,,,1580,1
,,,,,,,,,1581,1
,,,,,,,,,1581,1
,,,,,,,,,1582,1
,,,,,,,,,1583,1
,,,,,,,,,1584,1
,,,,,,,,,1584,1
,,,,,,,,,1585,1
,,,,,,,,,1586,1
,,,,,,,,,1586,1
,,,,,,,,,1587,1
,,,,,,,,,1588,1
,,,,,,,,,1588,1
,,,,,,,,,1625,1
,,,,,,,,,1625,1
,,,,,,,,,1626,1
,,,,,,,,,1626,1
,,,,,,,,,1627,1
,,,,,,,,,1627,1
,,,,,,,,,1628,1
,,,,,,,,,1628,1
,,,,,,,,,1629,1
,,,,,,,,,1629,1
,,,,,,,,,1630,1
,,,,,,,,,1630,1
,,,,,,,,,1631,1
,,,,,,,,,1632,1
,,,,,,,,,1633,1
,,,,,,,,,1633,1
,,,,,,,,,1634,1
,,,,,,,,,1634,1
,,,,,,,,,1635,1
,,,,,,,,,1635,1
,,,,,,,,,1636,1
,,,,,,,,,1636,1
,,,,,,,,,1638,1
,,,,,,1168,1494,199,1515,1
,,,,,,,,,1572,1
,,,,,,,,,1577,1
,,,,,,1176,0,11,,
,,,,,,,25,1,,
,,,,,,,41,24,,
,,,,,,,94,0,,
,,,,,,,110,45,,
,,,,,,,611,0,,
,,,,,,1177,0,93,,
,,,,,,,510,33,,
,,,,,,,1154,21,,
,,,,,,1187,0,88,,
,,,,,,,587,0,,
,,,,,,1217,1,122,10,1
,,,,,,,315,11,,
,,,,,,1297,0,447,,
,,,,,,1299,0,9,,
,,,,,,1303,1,623,,
,,,,,,1308,0,0,,
,,,,,,1303,580,65,,
,,,,,,,665,596,,
,,,,,,1319,0,84,,
,,,,,,1323,0,281,62,1
,,,,,,,,,92,1
,,,,,,,,,95,1
,,,,,,,,,119,1
,,,,,,,,,125,1
,,,,,,,,,182,1
,,,,,,1166,0,29,,
,,,,,,,21,3,,
,,,,,,,44,0,,
,,,,,,,79,2,,
,,,,,,,39,64,,
,,,,,,1329,0,21,,
,,,,,,1331,0,582,,
,,,,,,,584,0,,
,,,,,,,586,1,,
,,,,,,,590,148,,
,,,,,,,741,75,,
,,,,,,,819,50,,
,,,,,,,873,9,,
,,,,,,,885,45,,
,,,,,,,933,130,,
,,,,,,,1066,68,,
,,,,,,,1136,0,,
,,,,,,,1138,0,,
,,,,,,,1140,18,,
,,,,,,,1160,0,,
,,,,,,,1162,0,,
,,,,,,,1164,0,,
,,,,,,,1166,0,,
,,,,,,,1168,0,,
,,,,,,,1170,0,,
,,,,,,,1172,0,,
,,,,,,,1174,13,,
,,,,,,,1189,0,,
,,,,,,,1191,0,,
,,,,,,,1193,7,,
,,,,,,,1202,0,,
,,,,,,,1204,0,,
,,,,,,,1206,9,,
,,,,,,,1217,3,,
,,,,,,,1222,7,,
,,,,,,,1231,1,,
,,,,,,,1234,0,,
,,,,,,,1236,0,,
,,,,,,,1238,0,,
,,,,,,,1240,0,,
,,,,,,,1242,0,,
,,,,,,,1244,0,,
,,,,,,,1246,0,,
,,,,,,,1248,0,,
,,,,,,,1250,0,,
,,,,,,,1252,0,,
,,,,,,,1254,0,,
,,,,,,,1256,0,,
,,,,,,,1258,5,,
,,,,,,,1265,0,,
,,,,,,,1267,0,,
,,,,,,,1269,2,,
,,,,,,,1273,0,,
,,,,,,,1275,0,,
,,,,,,,1277,0,,
,,,,,,,1279,0,,
,,,,,,,1281,0,,
,,,,,,,1283,0,,
,,,,,,,1285,0,,
,,,,,,,1287,0,,
,,,,,,,1289,0,,
,,,,,,,1291,0,,
,,,,,,,1293,0,,
,,,,,,,1295,0,,
,,,,,,,1297,0,,
,,,,,,,1299,19,,
,,,,,,,1320,0,,
,,,,,,,1322,0,,
,,,,,,,1324,0,,
,,,,,,,1326,0,,
,,,,,,,1328,0,,
,,,,,,,1330,0,,
,,,,,,,1332,0,,
,,,,,,,1334,0,,
,,,,,,,1336,0,,
,,,,,,,1338,0,,
,,,,,,,1340,0,,
,,,,,,,1342,0,,
,,,,,,,1344,0,,
,,,,,,,1346,0,,
,,,,,,,1348,0,,
,,,,,,,1350,0,,
,,,,,,,1352,0,,
,,,,,,,1354,0,,
,,,,,,,1356,0,,
,,,,,,,1358,0,,
,,,,,,,1360,0,,
,,,,,,,1362,0,,
,,,,,,,1364,14,,
,,,,,,,1381,2,,
,,,,,,,1385,0,,
,,,,,,,1387,2,,
,,,,,,,1392,8,,
,,,,,,,1403,9,,
,,,,,,,1414,0,,
,,,,,,,1417,36,,
,,,,,,,1456,62,,
,,,,,,,1521,17,,
,,,,,,,1541,20,,
,,,,,,,1563,130,,
,,,,,,1324,0,819,,
,,,,,,1338,0,851,,
,,,,,,1342,1,20,,
,,,,,,,57,2,,
,,,,,,,65,38,82,1
,,,,,,,,,91,1
,,,,,,,85,0,,
,,,,,,1344,0,37,,
,,,,,,,390,5,,
,,,,,,,620,0,,
,,,,,,1378,0,10,6,1
,,,,,,,,,7,1
,,,,,,,,,9,1
,,,,,,1378,1,138,8,4
,,,,,,,,,13,8
,,,,,,,,,21,4
,,,,,,,,,27,4
,,,,,,,,,53,2
,,,,,,,,,82,16
,,,,,,,,,132,1
,,,,,,,1418,2,,
,,,,,,,78,0,,
,,,,,,1381,1,157,,
,,,,,,1413,1,136,53,4
,,,,,,1421,0,20,,
1CLiycpztlE,945,ASMR Role Play - Relaxation Session with an ASMR Artist 2,MassageASMR,UCgOfiuubHnhVrc9IEcSk1Nw,,513,0,945,102,1
,,,,,,,,,111,4
,,,,,,,,,175,1
,,,,,,,,,292,7
,,,,,,,,,303,2
,,,,,,,,,368,4
,,,,,,806,0,945,18,2
,,,,,,,,,42,2
,,,,,,,,,53,2
,,,,,,,,,94,2
,,,,,,,,,119,1
,,,,,,,,,142,2
,,,,,,,,,145,1
,,,,,,,,,155,7
,,,,,,,,,168,3
,,,,,,,,,183,3
,,,,,,,,,192,4
,,,,,,,,,197,3
,,,,,,,,,241,3
,,,,,,,,,270,1
,,,,,,,,,272,3
,,,,,,,,,354,3
,,,,,,,,,372,2
,,,,,,,,,382,3
,,,,,,,,,398,3
,,,,,,,,,409,2
,,,,,,,,,463,3
,,,,,,,,,468,3
,,,,,,,,,487,3
,,,,,,,,,498,3
,,,,,,,,,512,3
,,,,,,,,,525,3
,,,,,,,,,548,3
,,,,,,,,,552,2
,,,,,,,,,561,2
,,,,,,,,,564,2
,,,,,,,,,569,3
,,,,,,,,,574,4
,,,,,,,,,585,4
,,,,,,,,,619,5
,,,,,,,,,628,1
,,,,,,,,,630,1
,,,,,,,,,703,5
,,,,,,,,,709,2
,,,,,,,,,816,2
1E5jSuj1gls,926,Hair and Make-Up for your Film Premiere (ASMR) (BINAURAL),VisualSounds1 ASMR,UCQSvg4-j4HS2foQ7_umawoA,,295,0,926,4,1
,,,,,,,,,6,1
,,,,,,,,,30,1
,,,,,,,,,36,1
,,,,,,,,,39,1
,,,,,,,,,42,1
,,,,,,,,,70,1
,,,,,,,,,89,1
